real,lstm,informer,
0.5641481381283616,0.5641481381283616,0.5641481381283616,
0.5402362359975605,0.5402362359975605,0.5402362359975605,
0.527291860587747,0.527291860587747,0.527291860587747,
0.5221264908041287,0.5221264908041287,0.5221264908041287,
0.5330132011536679,0.5330132011536679,0.5330132011536679,
0.5255282295597629,0.5255282295597629,0.5255282295597629,
0.5040580135450531,0.5040580135450531,0.5040580135450531,
0.5062824698400179,0.5062824698400179,0.5062824698400179,
0.5211521090207119,0.5211521090207119,0.5211521090207119,
0.5054708671310073,0.5054708671310073,0.5054708671310073,
0.5046403499520833,0.5046403499520833,0.5046403499520833,
0.4790106700536941,0.4790106700536941,0.4790106700536941,
0.4811245053579535,0.4811245053579535,0.4811245053579535,
0.5060893129805994,0.5060893129805994,0.5060893129805994,
0.5014982552834419,0.5014982552834419,0.5014982552834419,
0.4914093916647943,0.4914093916647943,0.4914093916647943,
0.4900951225886917,0.4900951225886917,0.4900951225886917,
0.4948323375533617,0.4948323375533617,0.4948323375533617,
0.4647795375240156,0.4647795375240156,0.4647795375240156,
0.4723384475003095,0.4723384475003095,0.4723384475003095,
0.4936017506774819,0.4936017506774819,0.4936017506774819,
0.5065707722147583,0.5065707722147583,0.5065707722147583,
0.4936172261528656,0.4936172261528656,0.4936172261528656,
0.4786088808594735,0.4786088808594735,0.4786088808594735,
0.4611307643279976,0.4611307643279976,0.4611307643279976,
0.4589309541604956,0.4589309541604956,0.4589309541604956,
0.4429121176411249,0.4429121176411249,0.4429121176411249,
0.4538630225552188,0.4538630225552188,0.4538630225552188,
0.4616855887787901,0.4616855887787901,0.4616855887787901,
0.4646803798484091,0.4646803798484091,0.4646803798484091,
0.4527671296317525,0.4527671296317525,0.4527671296317525,
0.4444843113069555,0.4444843113069555,0.4444843113069555,
0.4730514656994685,0.4730514656994685,0.4730514656994685,
0.4767810552669348,0.4767810552669348,0.4767810552669348,
0.4672097603250079,0.4672097603250079,0.4672097603250079,
0.44306916505798144,0.44306916505798144,0.44306916505798144,
0.4153176255347637,0.4153176255347637,0.4153176255347637,
0.4442034600870295,0.4442034600870295,0.4442034600870295,
0.43755301783233297,0.43755301783233297,0.43755301783233297,
0.4494628290544599,0.4494628290544599,0.4494628290544599,
0.48020572065276707,0.48020572065276707,0.48020572065276707,
0.4910964431625911,0.4910964431625911,0.4910964431625911,
0.5119631156373374,0.5119631156373374,0.5119631156373374,
0.5184421813313036,0.5184421813313036,0.5184421813313036,
0.5003324361378716,0.5003324361378716,0.5003324361378716,
0.5066286619560084,0.5066286619560084,0.5066286619560084,
0.5138350749930074,0.5138350749930074,0.5138350749930074,
0.5235553930312214,0.5235553930312214,0.5235553930312214,
0.528369412207055,0.528369412207055,0.528369412207055,
0.5381785709372865,0.5381785709372865,0.5381785709372865,
0.5248839912511979,0.5248839912511979,0.5248839912511979,
0.5047624342578879,0.5047624342578879,0.5047624342578879,
0.5203840669090776,0.5203840669090776,0.5203840669090776,
0.5394068651501465,0.5394068651501465,0.5394068651501465,
0.5400155671819045,0.5400155671819045,0.5400155671819045,
0.5455735555076644,0.5455735555076644,0.5455735555076644,
0.5463960483660191,0.5463960483660191,0.5463960483660191,
0.556949176246177,0.556949176246177,0.556949176246177,
0.5657850995245016,0.5657850995245016,0.5657850995245016,
0.5916652528578045,0.5916652528578045,0.5916652528578045,
0.5889031670846956,0.5889031670846956,0.5889031670846956,
0.6000483751897179,0.6000483751897179,0.6000483751897179,
0.5973877397552353,0.5973877397552353,0.5973877397552353,
0.6119942958544067,0.6119942958544067,0.6119942958544067,
0.6084309243558763,0.6084309243558763,0.6084309243558763,
0.596525698459789,0.596525698459789,0.596525698459789,
0.5816061938584143,0.5816061938584143,0.5816061938584143,
0.5590538408983571,0.5590538408983571,0.5590538408983571,
0.5560269525464608,0.5560269525464608,0.5560269525464608,
0.5539417755299489,0.5539417755299489,0.5539417755299489,
0.530603612319854,0.530603612319854,0.530603612319854,
0.5058428517059705,0.5058428517059705,0.5058428517059705,
0.5113091335109383,0.5113091335109383,0.5113091335109383,
0.5089860927061218,0.5089860927061218,0.5089860927061218,
0.4895024691980723,0.4895024691980723,0.4895024691980723,
0.4775915116444355,0.4775915116444355,0.4775915116444355,
0.4506813794494857,0.4506813794494857,0.4506813794494857,
0.4528066780688441,0.4528066780688441,0.4528066780688441,
0.4443272638900989,0.4443272638900989,0.4443272638900989,
0.4239787332578283,0.4239787332578283,0.4239787332578283,
0.4085221723440645,0.4085221723440645,0.4085221723440645,
0.3910406168180589,0.3910406168180589,0.3910406168180589,
0.3761566484934912,0.3761566484934912,0.3761566484934912,
0.3807196210686561,0.3807196210686561,0.3807196210686561,
0.3991021931614448,0.3991021931614448,0.3991021931614448,
0.4205179584294341,0.4205179584294341,0.4205179584294341,
0.4214745720744473,0.4214745720744473,0.4214745720744473,
0.45460871120241,0.45460871120241,0.45460871120241,
0.4803879873628414,0.4803879873628414,0.4803879873628414,
0.4873565366115358,0.4873565366115358,0.4873565366115358,
0.5039622948639763,0.5039622948639763,0.5039622948639763,
0.490957163884138,0.490957163884138,0.490957163884138,
0.4902584748288527,0.4902584748288527,0.4902584748288527,
0.4807565329432749,0.4807565329432749,0.4807565329432749,
0.4608699739094949,0.4608699739094949,0.4608699739094949,
0.4391653331010101,0.4391653331010101,0.4391653331010101,
0.4278963211929184,0.4278963211929184,0.4278963211929184,
0.44086362323293,0.44086362323293,0.44086362323293,
0.4448654665339979,0.4448654665339979,0.4448654665339979,
0.4334743703201016,0.4334743703201016,0.4334743703201016,
0.4459321280039617,0.4459321280039617,0.4459321280039617,
0.4506395383493743,0.4506395383493743,0.4506395383493743,
0.4673989050241417,0.4673989050241417,0.4673989050241417,
0.4697190800001834,0.4697190800001834,0.4697190800001834,
0.4542183853232884,0.4542183853232884,0.4542183853232884,
0.468319409226593,0.468319409226593,0.468319409226593,
0.4717285991370416,0.4717285991370416,0.4717285991370416,
0.4812483091610229,0.4812483091610229,0.4812483091610229,
0.5109193807975716,0.5109193807975716,0.5109193807975716,
0.5032527156593469,0.5032527156593469,0.5032527156593469,
0.5081034174434973,0.5081034174434973,0.5081034174434973,
0.4997976724885023,0.4997976724885023,0.4997976724885023,
0.5348628070448949,0.5348628070448949,0.5348628070448949,
0.5486342606391027,0.5486342606391027,0.5486342606391027,
0.5879998578548927,0.5879998578548927,0.5879998578548927,
0.6080658177699725,0.6080658177699725,0.6080658177699725,
0.6346251725228922,0.6346251725228922,0.6346251725228922,
0.6350470225185362,0.6350470225185362,0.6350470225185362,
0.6478320578484733,0.6478320578484733,0.6478320578484733,
0.6569860881207958,0.6569860881207958,0.6569860881207958,
0.6519021078743804,0.6519021078743804,0.6519021078743804,
0.6561177420020451,0.6561177420020451,0.6561177420020451,
0.6528570020221287,0.6528570020221287,0.6528570020221287,
0.6663596408772645,0.6663596408772645,0.6663596408772645,
0.6348395365152439,0.6348395365152439,0.6348395365152439,
0.6121031973478475,0.6121031973478475,0.6121031973478475,
0.6318934645347958,0.6318934645347958,0.6318934645347958,
0.6377248529256673,0.6377248529256673,0.6377248529256673,
0.6380911058430809,0.6380911058430809,0.6380911058430809,
0.6211873013980659,0.6211873013980659,0.6211873013980659,
0.6309563385254509,0.6309563385254509,0.6309563385254509,
0.6334908774938441,0.6334908774938441,0.6334908774938441,
0.6278016342102005,0.6278016342102005,0.6278016342102005,
0.6102965788882418,0.6102965788882418,0.6102965788882418,
0.5854555750686652,0.5854555750686652,0.5854555750686652,
0.5872335352405232,0.5872335352405232,0.5872335352405232,
0.5570615167341474,0.5570615167341474,0.5570615167341474,
0.5334367706465768,0.5334367706465768,0.5334367706465768,
0.5203525427925553,0.5203525427925553,0.5203525427925553,
0.5046627034165264,0.5046627034165264,0.5046627034165264,
0.4905760086570956,0.4905760086570956,0.4905760086570956,
0.4755928826569213,0.4755928826569213,0.4755928826569213,
0.4666560822057253,0.4666560822057253,0.4666560822057253,
0.4280006373603195,0.4280006373603195,0.4280006373603195,
0.4124162604832017,0.4124162604832017,0.4124162604832017,
0.3809093389335448,0.3809093389335448,0.3809093389335448,
0.3561909925855278,0.3561909925855278,0.3561909925855278,
0.3611546080234035,0.3611546080234035,0.3611546080234035,
0.3700713476731763,0.3700713476731763,0.3700713476731763,
0.35570494802532937,0.35570494802532937,0.35570494802532937,
0.34937203959887564,0.34937203959887564,0.34937203959887564,
0.3632151389124524,0.3632151389124524,0.3632151389124524,
0.3762580988321175,0.3762580988321175,0.3762580988321175,
0.38077636447839625,0.38077636447839625,0.38077636447839625,
0.4081880167089281,0.4081880167089281,0.4081880167089281,
0.4135173118984625,0.4135173118984625,0.4135173118984625,
0.40781373947094507,0.40781373947094507,0.40781373947094507,
0.4240028062195362,0.4240028062195362,0.4240028062195362,
0.4207323224217858,0.4207323224217858,0.4207323224217858,
0.4042893432437513,0.4042893432437513,0.4042893432437513,
0.4058088056601265,0.4058088056601265,0.4058088056601265,
0.42919511479363737,0.42919511479363737,0.42919511479363737,
0.4515846886792885,0.4515846886792885,0.4515846886792885,
0.4408235016300834,0.4408235016300834,0.4408235016300834,
0.4441083145717076,0.4441083145717076,0.4441083145717076,
0.4510212667421717,0.4510212667421717,0.4510212667421717,
0.44405730281951705,0.44405730281951705,0.44405730281951705,
0.4412992292066927,0.4412992292066927,0.4412992292066927,
0.4515835423477786,0.4515835423477786,0.4515835423477786,
0.466354597018621,0.466354597018621,0.466354597018621,
0.4551600966586729,0.4551600966586729,0.4551600966586729,
0.4416757991076956,0.4416757991076956,0.4416757991076956,
0.4358507155401285,0.4358507155401285,0.4358507155401285,
0.452608935883386,0.452608935883386,0.452608935883386,
0.4584105196550001,0.4584105196550001,0.4584105196550001,
0.4606384149444946,0.4606384149444946,0.4606384149444946,
0.4770401261881726,0.4770401261881726,0.4770401261881726,
0.4824009454942294,0.4824009454942294,0.4824009454942294,
0.4932188759531746,0.4932188759531746,0.4932188759531746,
0.4778523020629382,0.4778523020629382,0.4778523020629382,
0.4905966426242738,0.4905966426242738,0.4905966426242738,
0.5132596165750366,0.5132596165750366,0.5132596165750366,
0.488874852696401,0.488874852696401,0.488874852696401,
0.4736120218078106,0.4736120218078106,0.4736120218078106,
0.4806602410964432,0.4806602410964432,0.4806602410964432,
0.465301691526776,0.465301691526776,0.465301691526776,
0.4438114147106429,0.4438114147106429,0.4438114147106429,
0.4527917757592154,0.4527917757592154,0.4527917757592154,
0.4792548386653033,0.4792548386653033,0.4792548386653033,
0.5084731093554407,0.5084731093554407,0.5084731093554407,
0.4989746064643926,0.4989746064643926,0.4989746064643926,
0.5193787341748934,0.5193787341748934,0.5193787341748934,
0.5298418750315241,0.5298418750315241,0.5298418750315241,
0.5471377248529257,0.5471377248529257,0.5471377248529257,
0.5648657416535603,0.5648657416535603,0.5648657416535603,
0.5815580479349984,0.5815580479349984,0.5815580479349984,
0.600293116967082,0.600293116967082,0.600293116967082,
0.6302232595248685,0.6302232595248685,0.6302232595248685,
0.6306233292218243,0.6306233292218243,0.6306233292218243,
0.65541561395223,0.65541561395223,0.65541561395223,
0.6591979347691517,0.6591979347691517,0.6591979347691517,
0.6524529201648883,0.6524529201648883,0.6524529201648883,
0.6146016268736788,0.6146016268736788,0.6146016268736788,
0.6210268149866796,0.6210268149866796,0.6210268149866796,
0.6382040194968063,0.6382040194968063,0.6382040194968063,
0.6170266911828766,0.6170266911828766,0.6170266911828766,
0.5800334270268287,0.5800334270268287,0.5800334270268287,
0.5536414366743547,0.5536414366743547,0.5536414366743547,
0.5786687193642904,0.5786687193642904,0.5786687193642904,
0.5875739956989642,0.5875739956989642,0.5875739956989642,
0.5890659461591017,0.5890659461591017,0.5890659461591017,
0.5925072333518274,0.5925072333518274,0.5925072333518274,
0.5742163677798311,0.5742163677798311,0.5742163677798311,
0.5819890685827216,0.5819890685827216,0.5819890685827216,
0.5872856933242239,0.5872856933242239,0.5872856933242239,
0.5992212970053236,0.5992212970053236,0.5992212970053236,
0.5824200892304447,0.5824200892304447,0.5824200892304447,
0.5838690522589609,0.5838690522589609,0.5838690522589609,
0.5456182624365505,0.5456182624365505,0.5456182624365505,
0.5222571725962575,0.5222571725962575,0.5222571725962575,
0.5032916909306836,0.5032916909306836,0.5032916909306836,
0.4682563609935485,0.4682563609935485,0.4682563609935485,
0.4514826651749073,0.4514826651749073,0.4514826651749073,
0.4618718676491492,0.4618718676491492,0.4618718676491492,
0.45021826151948535,0.45021826151948535,0.45021826151948535,
0.4375776639597959,0.4375776639597959,0.4375776639597959,
0.4343387042785677,0.4343387042785677,0.4343387042785677,
0.4270686698427691,0.4270686698427691,0.4270686698427691,
0.429901828169492,0.429901828169492,0.429901828169492,
0.4304440429736757,0.4304440429736757,0.4304440429736757,
0.4177587384851,0.4177587384851,0.4177587384851,
0.41230277366372137,0.41230277366372137,0.41230277366372137,
0.4278854310435744,0.4278854310435744,0.4278854310435744,
0.4151485416370531,0.4151485416370531,0.4151485416370531,
0.4245232407250318,0.4245232407250318,0.4245232407250318,
0.4260851174072732,0.4260851174072732,0.4260851174072732,
0.4222540775011807,0.4222540775011807,0.4222540775011807,
0.4364548322458469,0.4364548322458469,0.4364548322458469,
0.4195544667953615,0.4195544667953615,0.4195544667953615,
0.3923703613695452,0.3923703613695452,0.3923703613695452,
0.3761784287921793,0.3761784287921793,0.3761784287921793,
0.38428929739049095,0.38428929739049095,0.38428929739049095,
0.3780968145740003,0.3780968145740003,0.3780968145740003,
0.3799727860899549,0.3799727860899549,0.3799727860899549,
0.3829228702306878,0.3829228702306878,0.3829228702306878,
0.3725726430277825,0.3725726430277825,0.3725726430277825,
0.4062381068105848,0.4062381068105848,0.4062381068105848,
0.42221109006955937,0.42221109006955937,0.42221109006955937,
0.4663614750076805,0.4663614750076805,0.4663614750076805,
0.476252023275115,0.476252023275115,0.476252023275115,
0.4602647108722666,0.4602647108722666,0.4602647108722666,
0.4679445588228551,0.4679445588228551,0.4679445588228551,
0.4989516798341946 ,0.40643603 ,0.47909296,
0.5191253949112051,0.43023056,0.53532517,
0.5094721372663203,0.44542992,0.56694305,
0.4922169822135203,0.46957383,0.54984206,
0.5152851843530334,0.47363454,0.51733,
0.5681637374075483,0.4659311,0.5397552,
0.5601675019602268,0.468542,0.6035188,
0.5213699120075933,0.49481285,0.58829635,
0.514248900668082,0.51973003,0.5422716,
0.5135163948332546,0.51305205,0.5193269,
0.5040849523355359,0.49741787,0.51733524,
0.4994744070027099,0.52208626,0.50599235,
0.50146214584088,0.5799087,0.49656996,
0.511254109598463,0.5742651,0.49600562,
0.557158954912489,0.53594506,0.50467,
0.5563616813473522,0.5277421,0.55778295,
0.5617356834657729,0.52738154,0.5616844,
0.5616382452874311,0.5191449,0.5730145,
0.5508862288903053,0.51112455,0.57466906,
0.5614852100308593,0.50964296,0.5604884,
0.5879419681136427,0.5150391,0.5717634,
0.5983856213346049,0.54589194,0.60447216,
0.6121186728232311,0.547526,0.6161532,
0.6283742267993966,0.54999554,0.6325095,
0.6275689289136903,0.55104613,0.6519518,
0.6272840655334797,0.5449743,0.65362823,
0.605159294226616,0.5550957,0.6540157,
0.5918125564568268,0.5865326,0.62536144,
0.5980961726283547,0.604416,0.60813504,
0.5638202873165297,0.6210778,0.6119585,
0.5652371530627686,0.63835984,0.5747458,
0.5556819067619803,0.63868773,0.56697834,
0.5611327130915643,0.6392849,0.555127,
0.5802145474053932,0.6135746,0.56420755,
0.5862396658214383,0.5916163,0.580112,
0.6052366716035343,0.59369934,0.5900616,
0.6030746903758591,0.55176044,0.6125447,
0.6056166804990668,0.54908574,0.6094027,
0.5974570928115843,0.5412157,0.61621237,
0.5916858868249827,0.5425179,0.61672765,
0.6019919802647566,0.5567057,0.61060756,
0.5940427444093412,0.5648079,0.62248975,
0.6051340749333981,0.5886166,0.61740655,
0.6076382361167789,0.58883023,0.6292192,
0.5915781316630518,0.5959811,0.6329645,
0.5819071058797636,0.59139156,0.61839664,
0.5795789065831526,0.5846143,0.6047853,
0.573420813711959,0.5972483,0.5981902,
0.5946256539821264,0.5893877,0.59516174,
0.5852606987119819,0.5982299,0.61841375,
0.5648284858794884,0.5995327,0.61080223,
0.5515476621715187,0.5778559,0.5826462,
0.5570924676849147,0.5621015,0.5656625,
0.5392922319991563,0.5590855,0.5728583,
0.5278151609220173,0.5537488,0.55308485,
0.5212764859895362,0.5747124,0.5357974,
0.5217636768812446,0.5667532,0.5255247,
0.4924158707304882,0.54936826,0.5233008,
0.5079142727443635,0.5398412,0.49441236,
0.4905605331817119,0.543064,0.5043346,
0.4685842118053804,0.531976,0.4886537,
0.4960778267388702,0.5217788,0.46448192,
0.4797632366899448,0.5161153,0.48994404,
0.4882042487631083,0.51512194,0.47642916,
0.44923986757578405,0.49465498,0.48265535,
0.4545210168419026,0.5047738,0.44542375,
0.4447777721734904,0.49414676,0.44234762,
0.4138417237157648,0.47487915,0.4329793,
0.3986751846740062,0.49348605,0.40149984,
0.4033974973290476,0.48125672,0.38002464,
0.4228266700903768,0.4887497,0.3830656,
0.40906667981126793,0.45957014,0.41395557,
0.3952917872225304,0.4592783,0.39963785,
0.3770255677779968,0.45143196,0.38170478,
0.35675212185962485,0.42752653,0.35788277,
0.3580039158684378,0.41359183,0.33140346,
0.35132080316570913,0.41814804,0.3338813,
0.3428803642583006,0.43182433,0.3305088,
0.35632912553247104,0.42216927,0.31876925,
0.3837012293259112,0.40759686,0.33529204,
0.39294524662176106,0.38847357,0.36631295,
0.4118104242802184,0.37312374,0.3835087,
0.4479920857272556,0.37128443,0.40772396,
0.4395080862224709,0.36274803,0.4566629,
0.4481210480221196,0.3521024,0.45105863,
0.44473134574733936,0.37292868,0.46500105,
0.4561023811598124,0.40138775,0.46281907,
0.4508086222470849,0.4133297,0.47844025,
0.4358461302140889,0.43011743,0.478411,
0.4435792825798878,0.4667669,0.44854662,
0.4412831805655541,0.4623506,0.4579519,
0.4468107911063016,0.46722218,0.45029876,
0.4441427045170047,0.46672505,0.4555989,
0.4533746853320005,0.47577196,0.45496818,
0.4535730006832136,0.47335213,0.4584985,
0.452129196146492,0.4621125,0.46635774,
0.4570704581199246,0.46530327,0.46475342,
0.4693081201538835,0.4634909,0.47147843,
0.4768802129425413,0.46640873,0.47816625,
0.4698165181785251,0.46336445,0.48893428,
0.4520265994763558,0.46792617,0.48620412,
0.4026185650680692,0.46783385,0.4651559,
0.37715051791257614,0.46663707,0.40412074,
0.3762248552183303,0.4700125,0.35808674,
0.3724047054615818,0.47816166,0.35466075,
0.36762221040227067,0.48691973,0.3530857,
0.3605631009642941,0.479809,0.34354505,
0.3685885678651181,0.46697104,0.33375692,
0.3789279049186792,0.4232304,0.34139994,
0.39046859739461776,0.40066952,0.35611635,
0.4095894069797833,0.40436327,0.3777731,
0.4391234920008987,0.408606,0.40808874,
0.44265591254866177,0.408697,0.45430964,
0.4209438205853627,0.40562314,0.45689654,
0.3960644146602044,0.41305387,0.43122143,
0.40719472045559796,0.4169342,0.40342686,
0.4037299334669192,0.41801882,0.41460028,
0.4077380815912916,0.42257598,0.4153652,
0.4433442846203579,0.44542578,0.41894898,
0.4663150485815294,0.45000792,0.46418458,
0.4640808484687304,0.430698,0.49599928,
0.4759774768784935,0.41626066,0.49535283,
0.4699047857047876,0.42161763,0.5077417,
0.4811136152086094,0.42259824,0.5029614,
0.4829563431107769,0.42632443,0.51765645,
0.4909342372539399,0.45763293,0.517939,
0.4905886183037045,0.4805043,0.52761996,
0.4960422904620633,0.4798866,0.526595,
0.5136224304979206,0.4942202,0.5311792,
0.4962962028915066,0.49158442,0.5535389,
0.5029907789093343,0.50628805,0.5335714,
0.538219265705888,0.51437616,0.5362532,
0.5701755492074264,0.5224337,0.58113325,
0.5571073699945435,0.5221168,0.6223294,
0.5528905895353688,0.5246023,0.6093306,
0.5369061429612952,0.5380603,0.59048057,
0.5304666257044207,0.51851076,0.57217556,
0.5362876971117031,0.51509,0.5601986,
0.5220193088079528,0.5403645,0.5655721,
0.5149475897233673,0.5682792,0.54899204,
0.480041795246851,0.5552294,0.53437656,
0.473315121946746,0.54946643,0.49643368,
0.4645542833823199,0.5385252,0.48064658,
0.4542086415054543,0.53257155,0.47082707,
0.4480889507398424,0.5369209,0.46044308,
0.4425825473320281,0.527248,0.45310915,
0.437459018648521,0.52064705,0.44718522,
0.4564382562922137,0.48915747,0.44157287,
0.4757516495710428,0.47971803,0.46162122,
0.4895024691980723,0.4750042,0.484597,
0.5169783159931587,0.46900952,0.50216985,
0.5182197930183826,0.46431357,0.5339517,
0.5312507164571937,0.45896047,0.5402109,
0.5357844575788562,0.45260566,0.5559402,
0.5398143860019167,0.46353567,0.5617756,
0.5478089019519733,0.47409543,0.5683012,
0.5280845488268443,0.48440367,0.5772295,
0.5464143896701775,0.51551616,0.5585777,
0.546840824991861,0.52154356,0.5703789,
0.5387437123716682,0.5360757,0.57279444,
0.5307148064763145,0.5416784,0.5636026,
0.5317212855420085,0.5455877,0.5538898,
0.5324801570015636,0.552475,0.55329204,
0.5348519168955509,0.5371513,0.5554328,
0.5547808901951973,0.54862463,0.55488443,
0.5486004438595606,0.5490038,0.5744572,
0.5618084755166516,0.54027414,0.57084185,
0.575034275312146,0.53364396,0.5812052,
0.5545699651973753,0.5349263,0.5953375,
0.5328813730300292,0.53644264,0.5746237,
0.5399674212584886,0.5390387,0.5511735,
0.5449287440333445,0.55242616,0.5555067,
0.5420119035063988,0.5474092,0.5588446,
0.5210953656109718,0.55578375,0.55568045,
0.4908419575673928,0.5682001,0.5359818,
0.46835494550340007,0.54858834,0.50566834,
0.4603140031271923,0.52952856,0.479213,
0.4481359503317484,0.53312105,0.4702536,
0.4603438077464498,0.53729844,0.46120232,
0.4617297225419214,0.53462625,0.4700427,
0.4326106095273904,0.5190066,0.47136372,
0.40933492138458505,0.49448282,0.44139746,
0.41401539293951495,0.47600412,0.4142854,
0.4159521200254944,0.4716457,0.41300035,
0.3977437903222109,0.46748704,0.41527596,
0.4000421849995644,0.4713466,0.40058523,
0.4082533576049925,0.4697997,0.39895225,
0.4004176085690573,0.4471982,0.40688688,
0.3906743639006451,0.42657077,0.39809406,
0.3991612292342047,0.42631483,0.386496,
0.4015593547529197,0.42697662,0.39252642,
0.3959790129627167,0.41810647,0.39532062,
0.4071328185540633,0.41678116,0.39058387,
0.4079874086946952,0.41938382,0.40453842,
0.4416224946924851,0.41633224,0.40865102,
0.4590083315374139,0.4114217,0.4483895,
0.4863042042854457,0.41552067,0.47325918,
0.4875158766914121,0.41687724,0.50859207,
0.4832423528224975,0.413328,0.51323724,
0.4878236667018208,0.41696483,0.50944924,
0.4860164750764603,0.4186308,0.51557463,
0.4786243563348572,0.4500767,0.5144907,
0.4703570134854439,0.47854352,0.50645185,
0.4650901933631991,0.51119804,0.49300972,
0.4698199571730548,0.5124719,0.4842478,
0.4661648791537322,0.5054557,0.48652208,
0.465184192547011,0.508486,0.4822596,
0.4870699537340602,0.5059719,0.47856092,
